pt,au,ti,so,py,vl,bp,ep,ar,hit,impact,impact_metric,impact_notes,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,aut_loc,multiple_loc,location_notes,phylum,lat5,lon5,lat6,lon6,lat7,lon7,lat8,lon8,lat9,lon9,province,topic,subtopic,impact_method,species,column,iucn_no
J,"Diemer, N; Griffiths, CL; Hodgson, A","Disentangling the identities and distribution patterns of the introduced beachfleas Orchestia gammarellus and Platorchestia platensis (Crustacea: Amphipoda: Talitridae) in South Africa (vol 51, pg 203, 2016)",AFRICAN ZOOLOGY,2017,52,75,75,NA,Introduced/crustacea,no,"NA","NA",-32.645105000000001,18.078811999999999,-33.918967000000002,25.654924999999999,"NA","NA","NA","NA",south_coast,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,descriptive,NA,NA,Platorchestia platensis,iucn_no1,9.10
J,"Diemer, N; Griffiths, CL; Hodgson, A","Disentangling the identities and distribution patterns of the introduced beachfleas Orchestia gammarellus and Platorchestia platensis (Crustacea: Amphipoda: Talitridae) in South Africa (vol 51, pg 203, 2016)",AFRICAN ZOOLOGY,2017,52,75,75,NA,Introduced/crustacea,no,"NA","NA",-32.645105000000001,18.078811999999999,-33.918967000000002,25.654924999999999,"NA","NA","NA","NA",south_coast,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,descriptive,NA,NA,Platorchestia platensis,icun_no2,13.4
J,"Diemer, N; Griffiths, CL; Hodgson, A","Disentangling the identities and distribution patterns of the introduced beachfleas Orchestia gammarellus and Platorchestia platensis (Crustacea: Amphipoda: Talitridae) in South Africa (vol 51, pg 203, 2016)",AFRICAN ZOOLOGY,2017,52,75,75,NA,Introduced/crustacea,no,"NA","NA",-32.645105000000001,18.078811999999999,-33.918967000000002,25.654924999999999,"NA","NA","NA","NA",south_coast,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,descriptive,NA,NA,Platorchestia platensis,iucn_no1,9.10
J,"Diemer, N; Griffiths, CL; Hodgson, A","Disentangling the identities and distribution patterns of the introduced beachfleas Orchestia gammarellus and Platorchestia platensis (Crustacea: Amphipoda: Talitridae) in South Africa (vol 51, pg 203, 2016)",AFRICAN ZOOLOGY,2017,52,75,75,NA,Introduced/crustacea,no,"NA","NA",-32.645105000000001,18.078811999999999,-33.918967000000002,25.654924999999999,"NA","NA","NA","NA",south_coast,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,descriptive,NA,NA,Platorchestia platensis,icun_no2,13.4
J,"Fernandez-Gonzalez, V; Sanchez-Jerez, P",Fouling assemblages associated with off-coast aquaculture facilities: an overall assessment of the Mediterranean Sea,MEDITERRANEAN MARINE SCIENCE,2017,18,87,96,NA,Exotic/crustacea,no,"NA","NA",36.705333000000003,-4.3585000000000003,"NA","NA","NA","NA","NA","NA","NA",Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Caprella scaura,iucn_no1,15.11
J,"Fernandez-Gonzalez, V; Sanchez-Jerez, P",Fouling assemblages associated with off-coast aquaculture facilities: an overall assessment of the Mediterranean Sea,MEDITERRANEAN MARINE SCIENCE,2017,18,87,96,NA,Exotic/crustacea,no,"NA","NA",36.705333000000003,-4.3585000000000003,"NA","NA","NA","NA","NA","NA","NA",Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Stenothoe georgiana,iucn_no1,15.11
J,"Fernandez-Gonzalez, V; Sanchez-Jerez, P",Fouling assemblages associated with off-coast aquaculture facilities: an overall assessment of the Mediterranean Sea,MEDITERRANEAN MARINE SCIENCE,2017,18,87,96,NA,Exotic/crustacea,no,"NA","NA",36.705333000000003,-4.3585000000000003,"NA","NA","NA","NA","NA","NA","NA",Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Jassa slatteryi,iucn_no1,15.11
J,"Innocenti, G; Stasolla, G; Goren, M; Stern, N; Levitt-Barmats, Y; Diamant, A; Galil, BS","Going down together: invasive host, Charybdis longicollis (Decapoda: Brachyura: Portunidae) and invasive parasite, Heterosaccus dollfusi (Cirripedia: Rhizocephala: Sacculinidae) on the upper slope off the Mediterranean coast of Israel",MARINE BIOLOGY RESEARCH,2017,13,229,236,NA,Invasive/alien/crustacea,no,"NA","NA",31.813625999999999,34.637211000000001,"NA","NA","NA","NA","NA","NA",ashdod,"NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Charybdis (Goniohellenus) longicollis,iucn_no1,9.1
J,"Zenetos, A",Progress in Mediterranean bioinvasions two years after the Suez Canal enlargement,ACTA ADRIATICA,2017,58,347,357,NA,Alien/Crustacea,no,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,review,iucn_no1,"NA"
J,"Bakir, K; Aydin, I","New localities in the Aegean Sea for alien shrimps Penaeus aztecus (Ives, 1891) and Metapenaeus affinis (H. Milne Edwards, 1837)",ACTA ADRIATICA,2016,57,273,280,NA,Alien/crustacea,no,"NA","NA",38.380203000000002,26.473713,"NA","NA","NA","NA","NA","NA",candarli_bay/ildir_bay,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Penaeus aztecus,iucn_no1,9.1
J,"Bakir, K; Aydin, I","New localities in the Aegean Sea for alien shrimps Penaeus aztecus (Ives, 1891) and Metapenaeus affinis (H. Milne Edwards, 1837)",ACTA ADRIATICA,2016,57,273,280,NA,Alien/crustacea,no,"NA","NA",38.380203000000002,26.473713,"NA","NA","NA","NA","NA","NA",candarli_bay/ildir_bay,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Metapenaeus affinis,iucn_no1,9.1
J,"Marchini, A; Ferrario, J; Occhipinti-Ambrogi, A","Confirming predictions: the invasive isopod Ianiropsis serricaudis Gurjanova, 1936 (Crustacea: Peracarida) is abundant in the Lagoon of Venice (Italy)",ACTA ADRIATICA,2016,57,331,336,NA,Invasive/crustacea/non-indigenous/introduced,no,"NA","NA",45.418472000000001,12.326734,"NA","NA","NA","NA","NA","NA",venice,"NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Ianiropsis serricaudis,iucn_no1,13.4
J,"Gouillieux, B; Lavesque, N; Leclerc, JC; Le Garrec, V; Viard, F; Bachelet, G",Three non-indigenous species of Aoroides (Crustacea: Amphipoda: Aoridae) from the French Atlantic coast,JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM,2016,96,1651,1659,NA,Non-indigenous/crustacea/introduced,no,"NA","NA",44.645229999999998,-1.2381880000000001,"NA","NA","NA","NA","NA","NA",arcachon_bay/hossegor_lake/bay_of_breast,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Aoroides semicurvatus,iucn_no1,13.4
J,"Gouillieux, B; Lavesque, N; Leclerc, JC; Le Garrec, V; Viard, F; Bachelet, G",Three non-indigenous species of Aoroides (Crustacea: Amphipoda: Aoridae) from the French Atlantic coast,JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM,2016,96,1651,1659,NA,Non-indigenous/crustacea/introduced,no,"NA","NA",44.645229999999998,-1.2381880000000001,"NA","NA","NA","NA","NA","NA",arcachon_bay/hossegor_lake/bay_of_breast,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Aoroides curvipes,iucn_no1,13.4
J,"Brylinski, JM; Courcot, L; David, V; Sautour, B","Expansion of the North Pacific copepod Eurytemora pacifica Sato, 1913 (Copepoda: Calanoida: Temoridae) along the Atlantic coast of France",BIOINVASIONS RECORDS,2016,5,245,250,NA,Non-indigenous/invasive/crustacea,no,"NA","NA",45.805278000000001,-1.1563889999999999,"NA","NA","NA","NA","NA","NA",seudre_estuary/arcachon_bay/concarneau,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Eurytemora pacifica,iucn_no1,9.10
J,"Brylinski, JM; Courcot, L; David, V; Sautour, B","Expansion of the North Pacific copepod Eurytemora pacifica Sato, 1913 (Copepoda: Calanoida: Temoridae) along the Atlantic coast of France",BIOINVASIONS RECORDS,2016,5,245,250,NA,Non-indigenous/invasive/crustacea,no,"NA","NA",45.805278000000001,-1.1563889999999999,"NA","NA","NA","NA","NA","NA",seudre_estuary/arcachon_bay/concarneau,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Eurytemora pacifica,icun_no2,13.4
J,"Lorenti, M; Keppel, E; Petrocelli, A; Sigovini, M; Tagliapietra, D","The non-indigenous Paranthura japonica Richardson, 1909 (Isopoda: Anthuroidea: Paranthuridae) from the Mar Piccolo lagoon, Taranto (Italy, Mediterranean Sea)",ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,2016,23,12791,12796,NA,Non-indigenous/alien/crustacea,no,"NA","NA",40.486567000000001,17.230682999999999,"NA","NA","NA","NA","NA","NA",mar_piccolo,"NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Paranthura japonica,iucn_no1,15.11
J,"Hughes, LE","Designation of neotypes for Cyrtophium orientale Dana, 1853, Podocerus brasiliensis (Dana, 1853) and P. cristatus (Thomson, 1879) and the description of a new species Podocerus cyrenensis (Crustacea: Amphipoda: Podoceridae)",RAFFLES BULLETIN OF ZOOLOGY,2016,NA,312,330,NA,Crustacea/invasive,no,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","used museum records, no info on where individuals were collected",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",descriptive,NA,NA,Podocerus brasiliensis,iucn_no1,"NA"
J,"Pachelle, PPG; Anker, A; Mendes, CB; Bezerra, LEA","Decapod crustaceans from the state of Ceara, northeastern Brazil: an updated checklist of marine and estuarine species, with 23 new records",ZOOTAXA,2016,4131,1,+,NA,Crustaceans/invasive/crustacea,no,"NA","NA",-3.3930769999999999,-38.896562000000003,"NA","NA","NA","NA","NA","NA",ceara,"NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,distribution,NA,NA,Lysmata lipkei,iucn_no1,9.1
J,"Pachelle, PPG; Anker, A; Mendes, CB; Bezerra, LEA","Decapod crustaceans from the state of Ceara, northeastern Brazil: an updated checklist of marine and estuarine species, with 23 new records",ZOOTAXA,2016,4131,1,+,NA,Crustaceans/invasive/crustacea,no,"NA","NA",-3.3930769999999999,-38.896562000000003,"NA","NA","NA","NA","NA","NA",ceara,"NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,distribution,NA,NA,Lysmata lipkei,icun_no2,12.X
J,"Hossain, MB; Hughes, LE","New species Victoriopisa bruneiensis and Apocorophium acutum (Chevreux, 1908) from Brunei (Crustacea: Peracarida: Amphipoda)",ZOOTAXA,2016,4117,375,386,NA,Crustacea/invasive,no,"NA","NA",4.9270709999999998,115.018686,"NA","NA","NA","NA","NA","NA",sungai_brunei_estuary,"NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,distribution,NA,NA,Apocorophium acutum,iucn_no1,9.10
J,"Gouillieux, B; Lavesque, N; Blanchet, H; Bachelet, G","First record of the non-indigenous &ITMelita nitida&IT Smith, 1873 (Crustacea: Amphipoda: Melitidae) in the Bay of Biscay (NE Atlantic)",BIOINVASIONS RECORDS,2016,5,85,92,NA,Non-indigenous/crustacea/non-native/introduced,no,"NA","NA",44.645229999999998,-1.2381880000000001,"NA","NA","NA","NA","NA","NA",arcachon_bay/hossegor_lake/gironde_estuary,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Melita nitida,iucn_no1,9.10
J,"Gouillieux, B; Lavesque, N; Blanchet, H; Bachelet, G","First record of the non-indigenous &ITMelita nitida&IT Smith, 1873 (Crustacea: Amphipoda: Melitidae) in the Bay of Biscay (NE Atlantic)",BIOINVASIONS RECORDS,2016,5,85,92,NA,Non-indigenous/crustacea/non-native/introduced,no,"NA","NA",44.645229999999998,-1.2381880000000001,"NA","NA","NA","NA","NA","NA",arcachon_bay/hossegor_lake/gironde_estuary,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Melita nitida,icun_no2,13.4
J,"Lo Brutto, S; Iaciofano, D; Lubinevsky, H; Galil, BS","Grandidierella bonnieroides Stephensen, 1948 (Amphipoda, Aoridae)-first record of an established population in the Mediterranean Sea",ZOOTAXA,2016,4092,518,528,NA,Invasive/crustacean/introduced/alien,no,"NA","NA",32.918610999999999,35.075833000000003,"NA","NA","NA","NA","NA","NA",haifa_bay,"NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Grandidierella bonnieroides,iucn_no1,9.4559999999999995
J,"Brzana, R; Janas, U",Artificial hard substrate as a habitat for hard bottom benthic assemblages in the southern part of the Baltic Sea - a preliminary study,OCEANOLOGICAL AND HYDROBIOLOGICAL STUDIES,2016,45,121,130,NA,Crustaceans/non-indigenous,no,"NA","NA",54.974545999999997,17.277111999999999,"NA","NA","NA","NA","NA","NA",polish_marine_area,"NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,distribution,NA,NA,Palaemon elegans,iucn_no1,15.11
J,"Brzana, R; Janas, U",Artificial hard substrate as a habitat for hard bottom benthic assemblages in the southern part of the Baltic Sea - a preliminary study,OCEANOLOGICAL AND HYDROBIOLOGICAL STUDIES,2016,45,121,130,NA,Crustaceans/non-indigenous,no,"NA","NA",54.974545999999997,17.277111999999999,"NA","NA","NA","NA","NA","NA",polish_marine_area,"NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,distribution,NA,NA,Rhithropanopeus harrisii,iucn_no1,15.11
J,"Brzana, R; Janas, U",Artificial hard substrate as a habitat for hard bottom benthic assemblages in the southern part of the Baltic Sea - a preliminary study,OCEANOLOGICAL AND HYDROBIOLOGICAL STUDIES,2016,45,121,130,NA,Crustaceans/non-indigenous,no,"NA","NA",54.974545999999997,17.277111999999999,"NA","NA","NA","NA","NA","NA",polish_marine_area,"NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,distribution,NA,NA,Amphibalanus improvisus,iucn_no1,15.11
J,"Ros, M; Guerra-Garcia, JM; Hoffman, R","First record of the exotic caprellid amphipod Paracaprella pusilla Mayer, 1890 in the eastern Mediterranean",MARINE BIODIVERSITY,2016,46,281,284,NA,Crustacea/non-native/invasive/introduced,no,"NA","NA",31.631111000000001,34.509721999999996,"NA","NA","NA","NA","NA","NA",zikim_beach,"NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Paracaprella pusilla,iucn_no1,9.23
J,"Cuesta, JA; Almon, B; Perez-Dieste, J; Trigo, JE; Banon, R",Role of ships' hull fouling and tropicalization process on European carcinofauna: new records in Galician waters (NW Spain),BIOLOGICAL INVASIONS,2016,18,619,630,NA,Crustacean/non-indigenous,no,"NA","NA",42.533656000000001,-8.9277909999999991,"NA","NA","NA","NA","NA","NA",galician_coasts,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Pilumnopeus africanus,iucn_no1,15.11
J,"Cuesta, JA; Almon, B; Perez-Dieste, J; Trigo, JE; Banon, R",Role of ships' hull fouling and tropicalization process on European carcinofauna: new records in Galician waters (NW Spain),BIOLOGICAL INVASIONS,2016,18,619,630,NA,Crustacean/non-indigenous,no,"NA","NA",42.533656000000001,-8.9277909999999991,"NA","NA","NA","NA","NA","NA",galician_coasts,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Charybdis (Charybdis) hellerii,iucn_no1,15.11
J,"Cuesta, JA; Almon, B; Perez-Dieste, J; Trigo, JE; Banon, R",Role of ships' hull fouling and tropicalization process on European carcinofauna: new records in Galician waters (NW Spain),BIOLOGICAL INVASIONS,2016,18,619,630,NA,Crustacean/non-indigenous,no,"NA","NA",42.533656000000001,-8.9277909999999991,"NA","NA","NA","NA","NA","NA",galician_coasts,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Pachygrapsus gracilis,iucn_no1,15.11
J,"Cuesta, JA; Almon, B; Perez-Dieste, J; Trigo, JE; Banon, R",Role of ships' hull fouling and tropicalization process on European carcinofauna: new records in Galician waters (NW Spain),BIOLOGICAL INVASIONS,2016,18,619,630,NA,Crustacean/non-indigenous,no,"NA","NA",42.533656000000001,-8.9277909999999991,"NA","NA","NA","NA","NA","NA",galician_coasts,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Panopeus africanus,iucn_no1,15.11
J,"Cuesta, JA; Almon, B; Perez-Dieste, J; Trigo, JE; Banon, R",Role of ships' hull fouling and tropicalization process on European carcinofauna: new records in Galician waters (NW Spain),BIOLOGICAL INVASIONS,2016,18,619,630,NA,Crustacean/non-indigenous,no,"NA","NA",42.533656000000001,-8.9277909999999991,"NA","NA","NA","NA","NA","NA",galician_coasts,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Inachus aguiarii,iucn_no1,15.11
J,"Cuesta, JA; Almon, B; Perez-Dieste, J; Trigo, JE; Banon, R",Role of ships' hull fouling and tropicalization process on European carcinofauna: new records in Galician waters (NW Spain),BIOLOGICAL INVASIONS,2016,18,619,630,NA,Crustacean/non-indigenous,no,"NA","NA",42.533656000000001,-8.9277909999999991,"NA","NA","NA","NA","NA","NA",galician_coasts,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Xaiva biguttata,iucn_no1,15.11
J,"Cuesta, JA; Almon, B; Perez-Dieste, J; Trigo, JE; Banon, R",Role of ships' hull fouling and tropicalization process on European carcinofauna: new records in Galician waters (NW Spain),BIOLOGICAL INVASIONS,2016,18,619,630,NA,Crustacean/non-indigenous,no,"NA","NA",42.533656000000001,-8.9277909999999991,"NA","NA","NA","NA","NA","NA",galician_coasts,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Bathynectes longipes,iucn_no1,15.11
J,"Cuesta, JA; Almon, B; Perez-Dieste, J; Trigo, JE; Banon, R",Role of ships' hull fouling and tropicalization process on European carcinofauna: new records in Galician waters (NW Spain),BIOLOGICAL INVASIONS,2016,18,619,630,NA,Crustacean/non-indigenous,no,"NA","NA",42.533656000000001,-8.9277909999999991,"NA","NA","NA","NA","NA","NA",galician_coasts,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Parthenopoides massena,iucn_no1,15.11
J,"Cuesta, JA; Almon, B; Perez-Dieste, J; Trigo, JE; Banon, R",Role of ships' hull fouling and tropicalization process on European carcinofauna: new records in Galician waters (NW Spain),BIOLOGICAL INVASIONS,2016,18,619,630,NA,Crustacean/non-indigenous,no,"NA","NA",42.533656000000001,-8.9277909999999991,"NA","NA","NA","NA","NA","NA",galician_coasts,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Monodaeus couchii,iucn_no1,15.11
J,"Cuesta, JA; Almon, B; Perez-Dieste, J; Trigo, JE; Banon, R",Role of ships' hull fouling and tropicalization process on European carcinofauna: new records in Galician waters (NW Spain),BIOLOGICAL INVASIONS,2016,18,619,630,NA,Crustacean/non-indigenous,no,"NA","NA",42.533656000000001,-8.9277909999999991,"NA","NA","NA","NA","NA","NA",galician_coasts,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Homola barbata,iucn_no1,15.11
J,"Gonulal, O; Lubinevsky, H; Galil, BS","The first Indo-West Pacific rock shrimp (Crustacea, Decapoda, Sicyoniidae) in the Mediterranean Sea",BIOINVASIONS RECORDS,2016,5,39,42,NA,Crustacea/alien,no,"NA","NA",39.126505000000002,26.665537,"NA","NA","NA","NA","NA","NA",turkey,"NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Sicyonia lancifer,iucn_no1,9.1
J,"Banon, R; Cuesta, JA; Almon, B; Perez-Dieste, J; Trigo, JE; Berta Rios, M","First records of two decapod crustaceans, the caramote prawn Penaeus kerathurus and the blue crab Callinectes sapidus from Galician waters (NE Atlantic)",CAHIERS DE BIOLOGIE MARINE,2016,57,323,328,NA,Crustaceans/exotic/introduced/non-indigenous,no,"NA","NA",42.625667,-8.7838329999999996,"NA","NA","NA","NA","NA","NA",plataforma_cortegada/pilar_de_rande,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Penaeus kerathurus,iucn_no1,9.4559999999999995
J,"Banon, R; Cuesta, JA; Almon, B; Perez-Dieste, J; Trigo, JE; Berta Rios, M","First records of two decapod crustaceans, the caramote prawn Penaeus kerathurus and the blue crab Callinectes sapidus from Galician waters (NE Atlantic)",CAHIERS DE BIOLOGIE MARINE,2016,57,323,328,NA,Crustaceans/exotic/introduced/non-indigenous,no,"NA","NA",42.625667,-8.7838329999999996,"NA","NA","NA","NA","NA","NA",plataforma_cortegada/pilar_de_rande,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Callinectes sapidus,iucn_no1,9.4559999999999995
J,"Ates, C; Celik, M; Cerim, H; Yapici, S","First and additional records of alien crustacean decapods in the Aegean Sea, Turkey",CAHIERS DE BIOLOGIE MARINE,2016,57,355,361,NA,Alien/crustacean,no,"NA","NA",37.030334000000003,28.169067999999999,"NA","NA","NA","NA","NA","NA",gokova_bay,"NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Atergatis roseus,iucn_no1,"NA"
J,"Ates, C; Celik, M; Cerim, H; Yapici, S","First and additional records of alien crustacean decapods in the Aegean Sea, Turkey",CAHIERS DE BIOLOGIE MARINE,2016,57,355,361,NA,Alien/crustacean,no,"NA","NA",37.030334000000003,28.169067999999999,"NA","NA","NA","NA","NA","NA",gokova_bay,"NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Penaeus aztecus,iucn_no1,"NA"
J,"Ates, C; Celik, M; Cerim, H; Yapici, S","First and additional records of alien crustacean decapods in the Aegean Sea, Turkey",CAHIERS DE BIOLOGIE MARINE,2016,57,355,361,NA,Alien/crustacean,no,"NA","NA",37.030334000000003,28.169067999999999,"NA","NA","NA","NA","NA","NA",gokova_bay,"NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Trachysalambria curvirostris,iucn_no1,"NA"
J,"Abdelsalam, KM; Ramadan, SE",Alien crabs in the Egyptian Mediterranean waters,CAHIERS DE BIOLOGIE MARINE,2016,57,363,369,NA,Alien/exotic/crustacea,no,"NA","NA",31.494529,31.755697000000001,"NA","NA","NA","NA","NA","NA",egyptian_mediterranean_waters,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Notopus dorsipes,iucn_no1,9.4559999999999995
J,"Abdelsalam, KM; Ramadan, SE",Alien crabs in the Egyptian Mediterranean waters,CAHIERS DE BIOLOGIE MARINE,2016,57,363,369,NA,Alien/exotic/crustacea,no,"NA","NA",31.494529,31.755697000000001,"NA","NA","NA","NA","NA","NA",egyptian_mediterranean_waters,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Ixa monodi,iucn_no1,9.4559999999999995
J,"Abdelsalam, KM; Ramadan, SE",Alien crabs in the Egyptian Mediterranean waters,CAHIERS DE BIOLOGIE MARINE,2016,57,363,369,NA,Alien/exotic/crustacea,no,"NA","NA",31.494529,31.755697000000001,"NA","NA","NA","NA","NA","NA",egyptian_mediterranean_waters,Y,"NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Atergatis roseus,iucn_no1,9.4559999999999995
J,"Dogan, A; Bakir, K; Kirkim, F; Katagan, T","SOFT-BOTTOM CRUSTACEAN SPECIES FROM IZMIR BAY, AEGEAN SEA, TURKEY, WITH A NEW ALIEN DECAPOD",CRUSTACEANA,2016,89,1213,1227,NA,Crustacean/alien/invasive/introduced/non-native/crustacean,no,"NA","NA",38.434167000000002,27.044450000000001,"NA","NA","NA","NA","NA","NA",izmir_bay,"NA","NA",Arthropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Eurycarcinus integrifrons,iucn_no1,9.4559999999999995
